"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2017","2017","1","RATIOS","0","Units",,,141.907916475813,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,141.539106131022,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,140.657082815896,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,142.415566951899,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,143.019910004435,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018","2018","1","RATIOS","0","Units",,,144.480586103227,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,143.516435180418,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,144.726302761464,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,144.449284690592,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,145.230321780436,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019","2019","1","RATIOS","0","Units",,,148.639929152925,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,147.215980886008,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,147.626788956742,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,149.404982415755,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,150.311964353197,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,148.764549576386,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,150.167916139915,,
"DEU","Germany","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,94.6673458498033,,
"DEU","Germany","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,95.7939041022916,,
"DEU","Germany","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,93.6491431169122,,
"DEU","Germany","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,95.4495317097889,,
"DEU","Germany","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,93.7768044702203,,
"DEU","Germany","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,93.0987076695247,,
"DEU","Germany","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,93.4410361246157,,
"DEU","Germany","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,93.1921180004132,,
"DEU","Germany","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,92.1837317477014,,
"DEU","Germany","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,93.5779448053686,,
"DEU","Germany","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,89.4329550946051,,
"DEU","Germany","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,88.7095760266754,,
"DEU","Germany","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,89.7311741855097,,
"DEU","Germany","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,89.8106042124447,,
"DEU","Germany","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,89.4804659537906,,
"DEU","Germany","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,88.9044292955416,,
"DEU","Germany","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,90.1096637271684,,
"DEU","Germany","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,89.2553331587136,,
"DEU","Germany","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,87.7650625695746,,
"DEU","Germany","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,88.4876577267098,,
"DEU","Germany","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,89.5684194123372,,
"DEU","Germany","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,89.1535765054678,,
"DEU","Germany","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,89.2585869768045,,
"DEU","Germany","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,89.547813177864,,
"DEU","Germany","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,90.3137009892126,,
"DEU","Germany","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,89.018298055384,,
"DEU","Germany","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,89.0134204287462,,
"DEU","Germany","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,89.1565555756744,,
"DEU","Germany","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,89.4770582584756,,
"DEU","Germany","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,88.4261579586397,,
"DEU","Germany","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,90.5187891244666,,
"DEU","Germany","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,90.5345288619188,,
"DEU","Germany","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,90.3815952673781,,
"DEU","Germany","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,90.513905316156,,
"DEU","Germany","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,90.6451270524135,,
"DEU","Germany","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,92.343975638964,,
"DEU","Germany","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,91.1632186800745,,
"DEU","Germany","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,91.4751899904121,,
"DEU","Germany","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,92.9948788155669,,
"DEU","Germany","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,93.7426150698025,,
"DEU","Germany","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,93.9502680866403,,
"DEU","Germany","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,93.323709325761,,
"DEU","Germany","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,94.2551384330425,,
"DEU","Germany","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,94.1465236280841,,
"DEU","Germany","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,94.0757009596736,,
"DEU","Germany","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,96.0260469088417,,
"DEU","Germany","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,94.7994409741992,,
"DEU","Germany","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,95.9537774295182,,
"DEU","Germany","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,96.6299113319648,,
"DEU","Germany","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,96.7210578996848,,
"DEU","Germany","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"DEU","Germany","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,98.5570458262203,,
"DEU","Germany","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.4823721224523,,
"DEU","Germany","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.33493381909,,
"DEU","Germany","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.625648232237,,
"DEU","Germany","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,106.771499468444,,
"DEU","Germany","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,104.410663046109,,
"DEU","Germany","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.99700096029,,
"DEU","Germany","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,107.741045466782,,
"DEU","Germany","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,108.937288400593,,
"DEU","Germany","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,111.623387219757,,
"DEU","Germany","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,109.516417901767,,
"DEU","Germany","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,110.613998530832,,
"DEU","Germany","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,112.171523770225,,
"DEU","Germany","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,114.191608676204,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,117.323978196456,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,115.445122909939,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,116.415491076453,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,118.312160394859,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,119.123138404572,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,122.444471995123,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,120.22156638964,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,121.518857902768,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,122.886007890692,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,125.151455797393,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,126.689108669021,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,127.685418011474,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2005","2005","IDX","Index","0","Units",,,137.531691399713,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2005-Q1","Q1-2005","IDX","Index","0","Units",,,136.396000770974,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2005-Q2","Q2-2005","IDX","Index","0","Units",,,137.076055458186,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2005-Q3","Q3-2005","IDX","Index","0","Units",,,138.16557378185,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2005-Q4","Q4-2005","IDX","Index","0","Units",,,138.489135587841,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2006","2006","IDX","Index","0","Units",,,140.089034690004,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2006-Q1","Q1-2006","IDX","Index","0","Units",,,139.196959602014,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2006-Q2","Q2-2006","IDX","Index","0","Units",,,140.317342580652,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2006-Q3","Q3-2006","IDX","Index","0","Units",,,140.054868718587,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2006-Q4","Q4-2006","IDX","Index","0","Units",,,140.786967858765,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2007","2007","IDX","Index","0","Units",,,143.960775805074,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2007-Q1","Q1-2007","IDX","Index","0","Units",,,141.948063412921,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2007-Q2","Q2-2007","IDX","Index","0","Units",,,142.618533559424,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2007-Q3","Q3-2007","IDX","Index","0","Units",,,145.253089353288,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2007-Q4","Q4-2007","IDX","Index","0","Units",,,146.023416894665,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2008","2008","IDX","Index","0","Units",,,144.73862661848,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2008-Q1","Q1-2008","IDX","Index","0","Units",,,145.373486062861,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2008-Q2","Q2-2008","IDX","Index","0","Units",,,145.22558352216,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2008-Q3","Q3-2008","IDX","Index","0","Units",,,146.009652926927,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2008-Q4","Q4-2008","IDX","Index","0","Units",,,142.345783961973,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2009","2009","IDX","Index","0","Units",,,135.095902239839,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2009-Q1","Q1-2009","IDX","Index","0","Units",,,140.149873359858,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2009-Q2","Q2-2009","IDX","Index","0","Units",,,135.906361406693,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2009-Q3","Q3-2009","IDX","Index","0","Units",,,132.517433376995,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2009-Q4","Q4-2009","IDX","Index","0","Units",,,131.809940815809,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2010","2010","IDX","Index","0","Units",,,129.861974393261,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2010-Q1","Q1-2010","IDX","Index","0","Units",,,130.623531858733,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2010-Q2","Q2-2010","IDX","Index","0","Units",,,130.441366449011,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2010-Q3","Q3-2010","IDX","Index","0","Units",,,129.834094852866,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2010-Q4","Q4-2010","IDX","Index","0","Units",,,128.548904412435,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2011","2011","IDX","Index","0","Units",,,125.14715033537,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2011-Q1","Q1-2011","IDX","Index","0","Units",,,127.841757716341,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2011-Q2","Q2-2011","IDX","Index","0","Units",,,126.021139257539,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2011-Q3","Q3-2011","IDX","Index","0","Units",,,124.681603499777,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2011-Q4","Q4-2011","IDX","Index","0","Units",,,122.044100867822,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2012","2012","IDX","Index","0","Units",,,114.125445957962,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2012-Q1","Q1-2012","IDX","Index","0","Units",,,118.763554367586,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2012-Q2","Q2-2012","IDX","Index","0","Units",,,116.660340528504,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2012-Q3","Q3-2012","IDX","Index","0","Units",,,110.508768123981,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2012-Q4","Q4-2012","IDX","Index","0","Units",,,110.569120811779,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2013","2013","IDX","Index","0","Units",,,103.406481230332,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2013-Q1","Q1-2013","IDX","Index","0","Units",,,106.622614805974,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2013-Q2","Q2-2013","IDX","Index","0","Units",,,104.207760876383,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2013-Q3","Q3-2013","IDX","Index","0","Units",,,101.745017859238,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2013-Q4","Q4-2013","IDX","Index","0","Units",,,101.050531379733,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2014","2014","IDX","Index","0","Units",,,99.7603039273559,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2014-Q1","Q1-2014","IDX","Index","0","Units",,,100.614818973992,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2014-Q2","Q2-2014","IDX","Index","0","Units",,,100.851212300572,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2014-Q3","Q3-2014","IDX","Index","0","Units",,,98.762438892318,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2014-Q4","Q4-2014","IDX","Index","0","Units",,,98.8127455425423,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2015","2015","IDX","Index","0","Units",,,100,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2015-Q1","Q1-2015","IDX","Index","0","Units",,,98.9971894102604,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.6056183959169,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.615906590966,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.781285602857,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2016","2016","IDX","Index","0","Units",,,102.903531278306,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.32989199256,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,101.91241116265,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,103.670880590883,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,104.700941367132,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2017","2017","IDX","Index","0","Units",,,108.70857325802,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,106.040831841722,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,107.386196184914,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,109.524423406848,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,111.882841598596,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2018","2018","IDX","Index","0","Units",,,116.697471507343,,
