"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.01500760832061,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.99572224710055,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.75551139036403,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.07963324536972,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.26810166336233,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.92044602769606,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.2171936278674,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.82166776166221,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.44684513253808,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.65776874497461,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.04518650559251,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.58481958882825,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.01340511924237,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.0819307973562,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.31787212662085,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.52115261404508,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.12900238083054,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.51263854086855,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.55612059953696,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.87449152018296,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.40079172041924,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.18606679944535,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.26283080732802,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.977728270590023,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.46547651374971,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.62992701760061,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.16218916176782,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.831946137277529,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.37473518391275,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.391011423938109,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.324924828191489,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.63417119255347,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.4442654465436,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.43112550021834,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.834131035409061,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.49511092783279,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.0479468604942708,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.95971483306527,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.20323049958813,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.583072157687235,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.351045652215354,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.585615031936361,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.914176668637954,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.907701843005155,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.55607873037173,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.81855167504239,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.22913448260275,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.579311531313375,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-6.96534862972051,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.39840375573321,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.35803852720766,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.32166416493875,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.856789915607702,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.55490108042221,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.07828005606313,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.91825661276952,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.59112787412147,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.755442104660237,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.22744443190333,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.5260306815633,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.4513078403521,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,11.305871570445,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.21864972537714,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.71352864806952,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,12.5869142898982,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.96782525785592,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.978318716882959,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,13.8029868843094,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-6.21470260731596,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.13259999257478,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.51114848462024,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.333536728436359,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.42628903240246,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.193660175594794,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","CHE","Switzerland","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.81213460476386,,
